IDComentario,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,URL,critico,monitorado,opiniaoExtraida,proprioRestaurante,comentarioRespondido,IDDispositivoFK,IDFonteFK,IDHashtagFK,IDIdiomaFK,IDUsuarioFK,IDRestauranteFK,IDPostFK,IDComentarioFonte,IDConfiguracaoColetaFK,IDPostagemFonte,dataUpdateCriticidade,dataColeta
566840,0,5.0,"2025-05-28 21:17:13","2025-05-28 21:17:13",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJS2hnTXlYdE9xRGpBRRAB!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CIHM0ogKEIKhgMyXtOqDjAE%7CCgsI2frdwQYQ-NGhLQ%7C?hl=pt-BR,-1,0,1,0,0,NULL,6,NULL,1,41550,253,NULL,106057958940127787906,1,NULL,NULL,"2025-05-29 13:22:53"
566841,0,3.0,"2025-05-29 01:30:16","2025-05-29 01:30:16",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNNlZudWVCdElQcjF3RRAB!2m1!1s0x0:0x13ad0b9d16d8e5a0!3m1!1s2@1:CIHM0ogKEM6VnueBtIPr1wE%7CCgwIqPHewQYQ2JigwwM%7C?hl=pt-BR,-1,0,1,0,1,NULL,6,NULL,1,333299,254,NULL,113073599434754633715,1,NULL,NULL,"2025-05-29 13:23:50"
567023,0,5.0,"2025-05-30 01:06:18","2025-05-30 01:06:18",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKRDQ1T2VicXM2NGR3EAE!2m1!1s0x0:0xd12dc3c3931b311d!3m1!1s2@1:CIHM0ogKEJD45Oebqs64dw%7CCgwIionkwQYQ4O72tQE%7C?hl=pt-BR,-1,0,1,0,1,NULL,6,NULL,1,333418,252,NULL,104535265207581700996,1,NULL,NULL,"2025-05-30 13:20:20"
567024,0,5.0,"2025-05-29 17:29:00","2025-05-29 17:29:00",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VQSGRxYWF6a29YeFFREAE!2m1!1s0x0:0xd12dc3c3931b311d!3m1!1s2@1:CIHM0ogKEPHdqaazkoXxQQ%7CCgwI3LLiwQYQ8MedtgE%7C?hl=pt-BR,-1,0,1,0,1,NULL,6,NULL,1,333419,252,NULL,107519388624627595574,1,NULL,NULL,"2025-05-30 13:20:21"
567025,0,5.0,"2025-05-29 16:37:44","2025-05-29 16:37:44","Amazing place",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VMZk4wb3JrbzZtazB3RRAB!2m1!1s0x0:0xd12dc3c3931b311d!3m1!1s2@1:CIHM0ogKELfN0orko6mk0wE%7CCgsI2JriwQYQ2MOmYQ%7C?hl=pt-BR,0,1,1,0,1,NULL,6,NULL,1,24022,252,NULL,100665792466172854046,1,NULL,"2025-05-30 14:00:13","2025-05-30 13:20:21"
567026,0,2.0,"2025-05-29 16:39:31","2025-05-29 16:39:31","Boa tarde,
Pedi uma pizza para entregar, chegou antes da hora, até aí tudo bem, só que a massa da pizza veio mal assada, tava crua a massa, tive que assar aqui em casa, falei com o tende expliquei o que aconteceu, ficou de reportar pra loja, já  é a segunda vez que acontece",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKemVvdTJDbHNPemVnEAE!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CIHM0ogKEJzeou2ClsOzeg%7CCgwIw5viwQYQwKml8AE%7C?hl=pt-BR,1,1,1,0,1,NULL,6,NULL,1,333420,253,NULL,100252948602966944237,1,NULL,"2025-05-30 14:00:16","2025-05-30 13:21:16"
567032,0,NULL,"2025-05-30 21:48:38","2025-05-30 21:48:38","Endereço dessa pizzaria",NULL,https://www.facebook.com/grupoatlantico/posts/pfbid0w5RwasduZefQUi1FL7AgxVQQBYKfR6LxQ2XrTMZFTsmLcooGjyiUG7oUKkJVTr1El?comment_id=715616050929624,0,1,1,0,0,NULL,2,NULL,1,333423,253,38014,Y29tbWVudDoxMTA1ODAzNzUxNTc4NjY5XzcxNTYxNjA1MDkyOTYyNA==,1,NULL,"2025-05-31 06:00:23","2025-05-31 05:03:23"
567221,0,1.0,"2025-05-31 00:03:49","2025-05-31 00:03:49","Fiz um pedido que demorou quase 2 horas para chegar! Além da pizza chegar fria e muito ruim ! Preço da pizza exorbitante e chegou péssima!",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKM2Nsb084LUpIZ0tREAE!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CIHM0ogKEJ3cloO8-JHgKQ%7CCgwI5Y7pwQYQiKKojAE%7C?hl=pt-BR,1,1,1,0,0,NULL,6,NULL,1,333533,253,NULL,108805484831976878391,1,NULL,"2025-05-31 14:00:15","2025-05-31 13:22:28"
567235,0,NULL,"2025-05-31 12:47:13","2025-05-31 12:47:13","Com a felicidade da modelo, chega dá mais vontade de comer!",NULL,https://www.instagram.com/p/DKSsJloOoD3/,0,1,1,0,0,NULL,3,NULL,1,333540,253,38020,18078939709831022,1,NULL,"2025-06-01 07:00:12","2025-06-01 06:05:17"
567715,0,1.0,"2025-06-01 17:13:01","2025-06-01 17:13:01","Fiz um pedido e me deram 60 min para entregar! Detalhe me modo ao lado da unidade de piedade! Mais de 2h e nada do pedido ! Maior descaso",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VOSzQzTVh4MjdPbEJ3EAE!2m1!1s0x0:0x6d564417a01672e8!3m1!1s2@1:CIHM0ogKENK43MXx27OlBw%7CCgwInZTywQYQ2Liq0AE%7C?hl=pt-BR,1,1,1,0,1,NULL,6,NULL,1,333794,251,NULL,103710186493146304125,1,NULL,"2025-06-02 14:00:13","2025-06-02 13:20:46"
567716,0,5.0,"2025-06-02 02:26:53","2025-06-02 02:26:53","Excelente RESTAURANTE 40 anos de tradição",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURrbDd5bmdRRRAB!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CIHM0ogKEICAgIDkl7yngQE%7CCgsI7Zf0wQYQsPj4OA%7C?hl=pt-BR,0,1,1,0,1,NULL,6,NULL,1,218618,253,NULL,101685235174361011451,1,NULL,"2025-06-02 14:00:16","2025-06-02 13:22:39"
567717,0,5.0,"2025-06-01 19:05:46","2025-06-01 19:05:46",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNUzQxNTJjLUppT1BnEAE!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CIHM0ogKEMS4152c-JiOPg%7CCgsIisnywQYQ4IuJFA%7C?hl=pt-BR,-1,0,1,0,1,NULL,6,NULL,1,29174,253,NULL,117959852587498295776,1,NULL,NULL,"2025-06-02 13:22:39"
567918,0,NULL,"2025-06-03 16:54:47","2025-06-03 16:54:47",😍😍,NULL,https://www.instagram.com/p/DKcWFU3uTXB/,0,1,1,0,0,NULL,3,NULL,1,256867,253,38118,18342550552089833,1,NULL,"2025-06-04 07:00:08","2025-06-04 06:07:24"
567919,0,NULL,"2025-06-03 16:38:04","2025-06-03 16:38:04","👏 uma delícia",NULL,https://www.instagram.com/p/DKcWFU3uTXB/,0,1,1,0,0,NULL,3,NULL,1,301349,253,38118,18106663582508096,1,NULL,"2025-06-04 07:00:09","2025-06-04 06:07:24"
568124,0,NULL,"2025-06-04 19:13:59","2025-06-04 19:13:59","É de segunda a sexta feira?",NULL,https://www.facebook.com/grupoatlantico/posts/pfbid02qQpTsEaVhokq1V4E38R7e8dgJ5cKY1TNB34vL6xa6VYjzPDEJgYyJWSHAwf4xyiGl?comment_id=1207858737214452,0,1,1,0,0,NULL,2,NULL,1,333988,253,38136,Y29tbWVudDoxMTA5Njg4NDQ0NTIzNTMzXzEyMDc4NTg3MzcyMTQ0NTI=,1,NULL,"2025-06-05 06:00:17","2025-06-05 05:04:46"
568348,0,2.0,"2025-06-04 20:32:31","2025-06-04 20:32:31","Estive no local e não foi uma experiência muito agradável. Primeiramente, fui com um grupo grande, o que o foi previamente comunicado ao estabelecimento e fomos em um horário em que não havia um movimento grande, contudo, o serviço foi demorado, os garçons hora demoravam a atender as demandas do grupo, hora se atrapalhavam com os pedidos, sendo que o local estava praticamente vazio, mesmo assim alguns pedidos demoraram muito para serem servidos, alguns estavam fríos, muito salgados e os sucos com muito açúcar e alguns pedidos vieram errados. Além disso, no horário em que chegamos, a brinquedoteca estava fechada, fazendo com que as crianças no local ficassem correndo e gritando, incomodando não só nosso grupo, como também os funcionários, mesmo assim, nada foi feito para controlar essa situação. O momento de fechar a conta, foi bem estressante, os pedidos estavam misturados em várias comandas, os funcionários se atrapalharvam com os pagamentos, e quando estávamos saindo de lá ainda foi visto que ainda faltava um pequeno débito. No geral, me chateou muito toda a situação, não me senti confortável no local, o serviço não foi agradável, senti que estavam nos expulsando quando começaram a arrumar o espaço e apagar as luzes para fechar, foi muito desrespeitoso para mim. Não acredito que aconteça isso a todo momento, mas poderiam tentar controlar essa situação. Finalizo pedindo que a equipe reavalie o que pode ser feito para que situações como essas não voltem a acontecer",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNRDlqOW1qMF9lOXlBRRAB!2m1!1s0x0:0x6d564417a01672e8!3m1!1s2@1:CIHM0ogKEMD9j9mj0_e9yAE%7CCgwI39qCwgYQyLPRpwM%7C?hl=pt-BR,1,1,1,0,0,NULL,6,NULL,1,334109,251,NULL,108339570343518224385,1,NULL,"2025-06-05 14:00:14","2025-06-05 13:26:41"
568349,0,5.0,"2025-06-04 21:55:47","2025-06-04 21:55:47",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VOamZzOS1fczlTWmN3EAE!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CIHM0ogKENjfs9-_s9SZcw%7CCgwI44GDwgYQiIrSzgM%7C?hl=pt-BR,-1,0,1,0,0,NULL,6,NULL,1,334110,253,NULL,101334367320998710460,1,NULL,NULL,"2025-06-05 13:28:41"
568684,0,5.0,"2025-06-05 22:51:35","2025-06-05 22:51:35",Incrível,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzbXJEVktREAE!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CIHM0ogKEICAgIC3mrDVKQ%7CCgwI976IwgYQoMzwpgE%7C?hl=pt-BR,0,1,1,0,1,NULL,6,NULL,1,41841,253,NULL,114979846439659950070,1,NULL,"2025-06-06 14:00:14","2025-06-06 13:23:19"
568685,0,5.0,"2025-06-05 19:54:00","2025-06-05 19:54:00",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VLbVNndFM3X0pMX0V3EAE!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CIHM0ogKEKmSgtS7_JL_Ew%7CCgwI2OuHwgYQ6MSgrgI%7C?hl=pt-BR,-1,0,1,0,1,NULL,6,NULL,1,334259,253,NULL,113193035258705725548,1,NULL,NULL,"2025-06-06 13:23:20"
568686,0,5.0,"2025-06-05 21:57:00","2025-06-05 21:57:00","Gosto de lá, porém, os preços estão muito elevados. O serviço sempre é impecável. O ambiente é bom, mas os preços...",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvbmRxb29RRRAB!2m1!1s0x0:0x13ad0b9d16d8e5a0!3m1!1s2@1:CIHM0ogKEICAgICondqooQE%7C0cFW9g2hPBG%7C?hl=pt-BR,1,1,1,0,1,NULL,6,NULL,1,39502,254,NULL,112823321167866404324,1,NULL,"2025-06-06 14:00:18","2025-06-06 13:24:18"
568687,0,1.0,"2025-06-05 20:26:21","2025-06-05 20:26:21","Vocês trocaram a pessoa que fazia a massa da pizza ? Porque ela está simplesmente horrível! De uma pizza maravilhosa, saborosa , massa fininha e suculenta pra uma massa grossa que parece um pão mal sovado. Por favor voltem com a massa antiga pois pelo valor não está compensando pagar 60,70,80 numa pizza pra ela vir igual um pão recheado.",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kaU0xWkZSVEExZDFCSWJGSmtjRVZuV1ROQ2IwRRAB!2m1!1s0x0:0x13ad0b9d16d8e5a0!3m1!1s2@1:CAIQACodChtycF9oOmdiM1ZFRTA1d1BIbFJkcEVnWTNCb0E%7C0cFUph_gkwh%7C?hl=pt-BR,1,1,1,0,1,NULL,6,NULL,1,334260,254,NULL,111464823144205136148,1,NULL,"2025-06-06 14:00:20","2025-06-06 13:24:19"
568819,NULL,5.0,"2025-06-05 00:00:00","2025-06-05 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128908,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568820,NULL,5.0,"2025-06-05 00:00:00","2025-06-05 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128444,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568821,NULL,5.0,"2025-06-02 00:00:00","2025-06-02 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128594,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568822,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,322697,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568823,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128790,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568824,NULL,4.0,"2025-05-31 00:00:00","2025-05-31 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,276786,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568825,NULL,4.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128707,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568826,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,142452,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568827,NULL,5.0,"2025-05-31 00:00:00","2025-05-31 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,137493,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568828,NULL,5.0,"2025-05-31 00:00:00","2025-05-31 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,111913,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568829,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,186244,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568830,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,140707,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568831,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,194409,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568832,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,322679,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568833,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,137453,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568834,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,332829,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568835,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128322,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568836,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128560,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568837,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,127990,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568838,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,140816,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568839,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,322679,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568840,NULL,5.0,"2025-05-31 00:00:00","2025-05-31 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,322680,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568841,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,224522,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568842,NULL,5.0,"2025-06-02 00:00:00","2025-06-02 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,322678,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568843,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,332845,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568844,NULL,3.0,"2025-06-02 00:00:00","2025-06-02 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128534,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568845,NULL,5.0,"2025-06-02 00:00:00","2025-06-02 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128019,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568846,NULL,5.0,"2025-06-02 00:00:00","2025-06-02 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,322679,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568847,NULL,5.0,"2025-06-02 00:00:00","2025-06-02 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,136850,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568848,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,332829,251,NULL,,NULL,NULL,NULL,"2025-06-06 18:15:18"
568849,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,273956,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568850,NULL,5.0,"2025-06-05 00:00:00","2025-06-05 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128415,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568851,NULL,5.0,"2025-06-02 00:00:00","2025-06-02 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,144464,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568852,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,145457,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568853,NULL,5.0,"2025-06-05 00:00:00","2025-06-05 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128316,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568854,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,186258,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568855,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128541,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568856,NULL,5.0,"2025-05-31 00:00:00","2025-05-31 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,179036,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568857,NULL,5.0,"2025-05-31 00:00:00","2025-05-31 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,145987,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568858,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,322680,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568859,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128465,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568860,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,334272,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568861,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,322679,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568862,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128342,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568863,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,334273,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568864,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,127958,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568865,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,127945,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568866,NULL,4.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128612,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568867,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,322680,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568868,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128533,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568869,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,194485,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568870,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,136206,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568871,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,127949,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568872,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,111726,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568873,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,252969,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568874,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128405,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568875,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,136846,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568876,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,112114,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568877,NULL,5.0,"2025-05-30 00:00:00","2025-05-30 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,181216,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568878,NULL,5.0,"2025-06-01 00:00:00","2025-06-01 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128342,252,NULL,,NULL,NULL,NULL,"2025-06-06 18:16:20"
568879,NULL,5.0,"2025-06-05 00:00:00","2025-06-05 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,127931,254,NULL,,NULL,NULL,NULL,"2025-06-06 18:17:22"
568880,NULL,5.0,"2025-06-05 00:00:00","2025-06-05 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,277501,254,NULL,,NULL,NULL,NULL,"2025-06-06 18:17:22"
568881,NULL,5.0,"2025-06-05 00:00:00","2025-06-05 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,332832,254,NULL,,NULL,NULL,NULL,"2025-06-06 18:17:22"
568882,NULL,5.0,"2025-06-02 00:00:00","2025-06-02 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,322679,254,NULL,,NULL,NULL,NULL,"2025-06-06 18:17:22"
568883,NULL,5.0,"2025-06-03 00:00:00","2025-06-03 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,194998,254,NULL,,NULL,NULL,NULL,"2025-06-06 18:17:22"
568884,NULL,5.0,"2025-05-31 00:00:00","2025-05-31 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,322679,254,NULL,,NULL,NULL,NULL,"2025-06-06 18:17:22"
568885,NULL,5.0,"2025-06-04 00:00:00","2025-06-04 00:00:00",NULL,NULL,NULL,-1,0,0,0,0,NULL,8,NULL,1,128380,254,NULL,,NULL,NULL,NULL,"2025-06-06 18:17:22"
